Indiana January-December Precipitation
Units: Inches
Missing: -99
Date,Value
197412,42.10
197512,44.70
197612,32.61
197712,42.36
197812,39.29
197912,46.90
198012,36.00
198112,41.21
198212,44.88
198312,40.71
198412,40.59
198512,45.45
198612,39.66
198712,34.87
198812,34.25
198912,43.42
199012,53.54
199112,36.31
199212,40.34
199312,48.59
199412,35.56
199512,38.26
199612,47.67
199712,39.80
199812,44.88
199912,35.04
200012,43.40
200112,43.96
200212,42.19
200312,46.40
200412,43.40
200512,40.89
200612,51.02
200712,41.79
200812,49.69
200912,46.06
201012,37.39
201112,55.19
201212,33.82
201312,45.14
201412,43.57
201512,47.51
201612,43.38
201712,45.61
201812,50.03
201912,49.52
202012,42.40
202112,45.45
202212,38.18
202312,37.05
