Tennessee January-December Precipitation
Units: Inches
Missing: -99
Date,Value
197412,61.69
197512,62.40
197612,47.50
197712,56.20
197812,49.89
197912,66.08
198012,44.78
198112,46.51
198212,57.73
198312,54.98
198412,56.07
198512,43.19
198612,45.15
198712,43.03
198812,46.38
198912,65.53
199012,60.64
199112,60.41
199212,49.64
199312,48.25
199412,61.91
199512,52.15
199612,60.07
199712,56.51
199812,57.57
199912,46.05
200012,45.02
200112,54.00
200212,59.22
200312,61.76
200412,61.25
200512,44.68
200612,48.87
200712,37.72
200812,49.77
200912,60.28
201012,49.65
201112,62.59
201212,46.89
201312,63.27
201412,53.53
201512,59.16
201612,47.04
201712,56.22
201812,67.14
201912,66.92
202012,65.73
202112,58.78
202212,54.81
202312,48.79
