Maine January-December Precipitation
Units: Inches
Missing: -99
Date,Value
197412,42.94
197512,41.39
197612,51.04
197712,48.89
197812,35.99
197912,50.38
198012,37.39
198112,48.38
198212,37.72
198312,55.91
198412,43.53
198512,35.54
198612,42.53
198712,38.04
198812,38.35
198912,41.82
199012,51.18
199112,44.24
199212,37.50
199312,43.61
199412,41.68
199512,42.72
199612,51.39
199712,39.51
199812,45.24
199912,46.35
200012,43.15
200112,29.83
200212,40.98
200312,46.02
200412,38.80
200512,61.59
200612,51.65
200712,47.63
200812,56.02
200912,49.46
201012,49.31
201112,50.04
201212,47.38
201312,45.61
201412,49.45
201512,43.16
201612,41.36
201712,45.32
201812,46.45
201912,49.99
202012,40.63
202112,39.75
202212,49.95
202312,54.00
