Wyoming August Palmer Modified Drought Index (PMDI)
Missing: -99
Date,Value
197408,-1.52
197508,1.87
197608,2.17
197708,-3.69
197808,1.72
197908,0.81
198008,-0.49
198108,-2.18
198208,3.06
198308,5.43
198408,4.11
198508,-3.69
198608,0.72
198708,0.20
198808,-5.59
198908,-4.48
199008,-2.53
199108,1.41
199208,-2.57
199308,4.02
199408,-2.97
199508,4.81
199608,0.23
199708,4.92
199808,4.44
199908,4.48
200008,-4.91
200108,-7.55
200208,-8.68
200308,-4.99
200408,-5.32
200508,-1.66
200608,-5.52
200708,-5.88
200808,-0.71
200908,2.05
201008,2.34
201108,2.96
201208,-6.57
201308,-6.67
201408,3.01
201508,1.62
201608,-2.02
201708,-1.49
201808,0.38
201908,1.86
202008,-2.44
202108,-5.66
202208,-4.33
202308,3.24
