South Carolina August Palmer Modified Drought Index (PMDI)
Missing: -99
Date,Value
197408,1.18
197508,2.32
197608,0.84
197708,-2.19
197808,-0.77
197908,0.89
198008,-2.41
198108,-2.00
198208,0.68
198308,-2.44
198408,2.22
198508,0.48
198608,-1.90
198708,-2.28
198808,-2.29
198908,1.88
199008,-2.40
199108,3.09
199208,1.02
199308,-3.15
199408,1.70
199508,2.58
199608,-0.89
199708,-0.31
199808,-0.93
199908,-3.06
200008,-3.07
200108,-2.92
200208,-4.82
200308,3.84
200408,-0.14
200508,0.95
200608,-1.75
200708,-3.01
200808,-2.65
200908,-0.83
201008,-2.02
201108,-4.75
201208,-0.25
201308,4.02
201408,-0.86
201508,-2.14
201608,-2.09
201708,0.01
201808,-0.62
201908,-1.95
202008,2.46
202108,1.00
202208,-1.34
202308,1.55
