Massachusetts August Palmer Modified Drought Index (PMDI)
Missing: -99
Date,Value
197408,-0.44
197508,1.41
197608,1.18
197708,0.55
197808,-0.15
197908,1.14
198008,-1.86
198108,-2.37
198208,1.42
198308,0.01
198408,2.45
198508,1.17
198608,2.08
198708,-1.83
198808,0.45
198908,2.58
199008,2.58
199108,1.07
199208,1.55
199308,-2.84
199408,0.55
199508,-2.80
199608,1.78
199708,-0.01
199808,1.16
199908,-2.68
200008,2.31
200108,0.43
200208,-2.11
200308,1.81
200408,0.72
200508,-1.21
200608,3.35
200708,-0.39
200808,2.67
200908,4.15
201008,-2.08
201108,2.74
201208,-1.37
201308,1.78
201408,0.71
201508,-0.85
201608,-3.33
201708,0.45
201808,0.88
201908,2.68
202008,-2.17
202108,2.94
202208,-3.06
202308,3.05
