California August Palmer Modified Drought Index (PMDI)
Missing: -99
Date,Value
197408,0.24
197508,0.89
197608,-2.77
197708,-4.88
197808,1.73
197908,0.37
198008,1.71
198108,-2.64
198208,3.07
198308,6.45
198408,-0.36
198508,-3.27
198608,-1.09
198708,-3.40
198808,-0.01
198908,-2.08
199008,-2.30
199108,1.07
199208,-2.86
199308,2.89
199408,-2.41
199508,5.71
199608,1.59
199708,-2.86
199808,6.60
199908,1.66
200008,-0.82
200108,-2.89
200208,-3.28
200308,1.04
200408,-3.23
200508,3.99
200608,0.36
200708,-4.42
200808,-4.20
200908,-3.28
201008,1.16
201108,3.50
201208,-0.99
201308,-3.23
201408,-6.35
201508,-4.75
201608,-2.55
201708,0.08
201808,-2.71
201908,1.51
202008,-1.83
202108,-6.87
202208,-4.79
202308,1.36
