Idaho August Palmer Modified Drought Index (PMDI)
Missing: -99
Date,Value
197408,-1.92
197508,2.68
197608,2.52
197708,-2.08
197808,1.86
197908,-1.43
198008,2.19
198108,0.87
198208,3.20
198308,5.10
198408,5.60
198508,-2.36
198608,-0.42
198708,-1.69
198808,-4.18
198908,-1.16
199008,0.48
199108,0.80
199208,-3.65
199308,4.00
199408,-3.79
199508,4.07
199608,0.19
199708,3.22
199808,2.84
199908,1.57
200008,-3.30
200108,-4.36
200208,-2.99
200308,-3.19
200408,0.60
200508,0.83
200608,-1.82
200708,-4.07
200808,-1.32
200908,2.22
201008,2.41
201108,2.99
201208,-0.86
201308,-2.84
201408,-0.81
201508,-2.68
201608,-3.01
201708,-1.79
201808,-1.37
201908,-0.82
202008,-0.24
202108,-4.64
202208,-0.33
202308,0.54
