Arizona August Palmer Modified Drought Index (PMDI)
Missing: -99
Date,Value
197408,-3.37
197508,-1.82
197608,-1.72
197708,-2.35
197808,1.48
197908,5.84
198008,3.29
198108,-2.39
198208,1.18
198308,5.72
198408,2.11
198508,1.18
198608,-0.05
198708,-0.32
198808,1.83
198908,-3.87
199008,-0.78
199108,-0.62
199208,5.27
199308,4.91
199408,-2.77
199508,0.95
199608,-5.19
199708,-3.71
199808,2.61
199908,0.97
200008,-4.29
200108,-0.61
200208,-6.20
200308,-3.88
200408,-4.37
200508,3.85
200608,-3.05
200708,-4.11
200808,0.97
200908,-4.06
201008,1.36
201108,-3.48
201208,-2.82
201308,-1.56
201408,-2.33
201508,-0.86
201608,-1.91
201708,-0.93
201808,-4.08
201908,-1.91
202008,-2.57
202108,-1.40
202208,-1.57
202308,-1.37
