New Hampshire August Palmer Modified Drought Index (PMDI)
Missing: -99
Date,Value
197408,0.18
197508,0.79
197608,2.32
197708,-0.64
197808,-1.33
197908,-0.06
198008,-2.52
198108,1.08
198208,0.61
198308,-0.23
198408,1.80
198508,-1.51
198608,1.84
198708,-0.56
198808,1.58
198908,1.60
199008,2.95
199108,1.90
199208,0.51
199308,-1.76
199408,0.40
199508,-2.72
199608,1.58
199708,2.45
199808,1.24
199908,-2.34
200008,1.77
200108,-2.40
200208,-1.73
200308,0.52
200408,1.83
200508,2.12
200608,5.55
200708,2.34
200808,4.92
200908,5.22
201008,-0.64
201108,3.76
201208,0.56
201308,1.97
201408,2.27
201508,0.72
201608,-1.79
201708,1.41
201808,0.84
201908,2.04
202008,-1.65
202108,2.26
202208,-1.37
202308,3.86
