New Mexico January-December Maximum Temperature
Units: Degrees Fahrenheit
Missing: -99
Date,Value
197412,67.9
197512,66.7
197612,67.3
197712,68.8
197812,67.6
197912,66.8
198012,68.9
198112,69.3
198212,66.9
198312,66.7
198412,66.8
198512,67.4
198612,67.8
198712,66.7
198812,67.7
198912,69.8
199012,68.0
199112,66.9
199212,67.1
199312,68.0
199412,69.7
199512,69.5
199612,70.0
199712,67.3
199812,69.2
199912,70.0
200012,70.5
200112,69.6
200212,69.7
200312,70.9
200412,67.9
200512,69.5
200612,70.0
200712,69.1
200812,69.1
200912,69.6
201012,69.1
201112,70.3
201212,71.8
201312,68.7
201412,69.8
201512,69.2
201612,70.6
201712,71.7
201812,70.7
201912,69.2
202012,71.6
202112,70.6
202212,69.7
202312,70.5
