North Dakota January-December Maximum Temperature
Units: Degrees Fahrenheit
Missing: -99
Date,Value
197412,51.8
197512,50.4
197612,54.2
197712,52.6
197812,49.6
197912,48.7
198012,53.4
198112,55.2
198212,49.0
198312,51.9
198412,52.4
198512,50.0
198612,52.7
198712,56.6
198812,55.4
198912,51.6
199012,55.2
199112,53.7
199212,52.6
199312,49.3
199412,51.3
199512,50.2
199612,47.4
199712,52.0
199812,53.8
199912,54.1
200012,52.6
200112,53.7
200212,52.3
200312,52.5
200412,52.0
200512,53.7
200612,55.7
200712,53.4
200812,51.4
200912,49.3
201012,51.4
201112,51.3
201212,56.2
201312,49.6
201412,50.0
201512,55.1
201612,55.4
201712,53.5
201812,50.9
201912,48.3
202012,54.0
202112,56.2
202212,50.7
202312,53.1
