California January-December Maximum Temperature
Units: Degrees Fahrenheit
Missing: -99
Date,Value
197412,70.2
197512,68.7
197612,70.5
197712,70.6
197812,69.6
197912,70.1
198012,70.5
198112,71.6
198212,67.9
198312,68.6
198412,70.4
198512,69.9
198612,71.2
198712,70.8
198812,71.7
198912,71.1
199012,70.9
199112,70.8
199212,71.5
199312,69.8
199412,70.6
199512,71.0
199612,72.0
199712,71.5
199812,68.3
199912,70.8
200012,71.3
200112,71.7
200212,72.0
200312,71.9
200412,71.4
200512,70.8
200612,71.3
200712,72.0
200812,71.9
200912,71.7
201012,69.8
201112,70.0
201212,72.5
201312,72.6
201412,74.2
201512,73.4
201612,72.5
201712,72.7
201812,72.7
201912,70.4
202012,73.6
202112,73.1
202212,73.3
202312,70.1
