Arizona January-December Maximum Temperature
Units: Degrees Fahrenheit
Missing: -99
Date,Value
197412,73.9
197512,72.5
197612,73.5
197712,74.5
197812,73.3
197912,73.2
198012,74.5
198112,75.4
198212,72.0
198312,72.3
198412,73.3
198512,73.4
198612,74.4
198712,73.2
198812,74.5
198912,76.3
199012,73.8
199112,73.1
199212,73.1
199312,73.7
199412,74.7
199512,75.2
199612,76.4
199712,74.5
199812,73.2
199912,75.7
200012,76.1
200112,75.5
200212,76.0
200312,76.2
200412,74.2
200512,75.1
200612,75.7
200712,75.9
200812,74.9
200912,75.5
201012,74.2
201112,74.8
201212,76.8
201312,74.6
201412,76.5
201512,75.5
201612,76.4
201712,77.5
201812,76.5
201912,74.2
202012,77.7
202112,76.4
202212,75.5
202312,75.0
