Indiana January-December Maximum Temperature
Units: Degrees Fahrenheit
Missing: -99
Date,Value
197412,61.2
197512,61.8
197612,61.3
197712,61.4
197812,59.4
197912,59.4
198012,60.8
198112,61.0
198212,61.0
198312,61.9
198412,61.2
198512,61.1
198612,62.2
198712,63.7
198812,62.7
198912,60.3
199012,63.5
199112,63.7
199212,60.9
199312,60.1
199412,62.0
199512,61.8
199612,60.0
199712,60.3
199812,64.8
199912,64.3
200012,61.9
200112,63.4
200212,63.2
200312,61.2
200412,62.2
200512,63.0
200612,63.3
200712,63.8
200812,61.4
200912,61.1
201012,63.1
201112,62.8
201212,66.2
201312,61.1
201412,59.5
201512,62.5
201612,64.3
201712,64.2
201812,62.3
201912,62.4
202012,63.3
202112,63.5
202212,62.8
202312,65.0
