South Carolina January-December Maximum Temperature
Units: Degrees Fahrenheit
Missing: -99
Date,Value
197412,74.8
197512,74.4
197612,73.0
197712,74.0
197812,73.2
197912,72.9
198012,73.6
198112,73.6
198212,73.7
198312,72.9
198412,74.3
198512,74.5
198612,75.7
198712,74.0
198812,73.3
198912,73.3
199012,77.1
199112,74.7
199212,72.9
199312,74.1
199412,74.0
199512,73.7
199612,73.3
199712,73.4
199812,76.0
199912,75.3
200012,74.2
200112,75.3
200212,75.1
200312,73.2
200412,74.2
200512,74.2
200612,75.5
200712,76.4
200812,74.7
200912,73.6
201012,74.3
201112,76.1
201212,75.9
201312,73.1
201412,73.6
201512,75.3
201612,76.1
201712,76.3
201812,74.9
201912,76.2
202012,75.0
202112,74.8
202212,75.0
202312,75.4
