Mississippi January-December Maximum Temperature
Units: Degrees Fahrenheit
Missing: -99
Date,Value
197412,74.9
197512,74.3
197612,73.6
197712,74.9
197812,74.0
197912,72.6
198012,74.7
198112,75.0
198212,74.8
198312,72.6
198412,74.8
198512,74.1
198612,75.9
198712,75.4
198812,74.6
198912,73.3
199012,77.0
199112,74.9
199212,73.8
199312,73.6
199412,74.3
199512,75.0
199612,74.3
199712,73.7
199812,76.7
199912,77.2
200012,76.3
200112,75.1
200212,74.8
200312,74.3
200412,74.8
200512,75.8
200612,76.8
200712,76.7
200812,74.8
200912,74.4
201012,75.3
201112,76.1
201212,77.1
201312,73.9
201412,73.6
201512,76.0
201612,77.4
201712,76.6
201812,75.3
201912,76.0
202012,76.0
202112,75.4
202212,76.5
202312,78.2
