Texas January-December Maximum Temperature
Units: Degrees Fahrenheit
Missing: -99
Date,Value
197412,76.9
197512,76.4
197612,75.4
197712,77.9
197812,75.7
197912,75.1
198012,77.6
198112,76.9
198212,76.7
198312,75.5
198412,77.1
198512,76.2
198612,77.2
198712,76.0
198812,77.3
198912,76.9
199012,77.8
199112,76.4
199212,76.2
199312,76.2
199412,77.8
199512,77.6
199612,78.4
199712,75.6
199812,79.3
199912,79.6
200012,78.8
200112,77.5
200212,76.9
200312,77.7
200412,76.5
200512,78.5
200612,80.1
200712,76.5
200812,78.7
200912,78.5
201012,77.5
201112,80.9
201212,80.6
201312,77.6
201412,77.2
201512,77.4
201612,79.1
201712,79.7
201812,78.1
201912,78.0
202012,79.5
202112,78.3
202212,79.4
202312,80.5
