Massachusetts January-December Maximum Temperature
Units: Degrees Fahrenheit
Missing: -99
Date,Value
197412,57.4
197512,58.0
197612,57.2
197712,57.3
197812,56.2
197912,57.5
198012,57.1
198112,57.5
198212,57.3
198312,58.6
198412,58.2
198512,57.6
198612,57.4
198712,57.8
198812,57.8
198912,56.9
199012,59.8
199112,60.1
199212,56.4
199312,57.7
199412,58.1
199512,58.0
199612,57.0
199712,57.4
199812,60.2
199912,60.4
200012,57.4
200112,59.7
200212,59.5
200312,56.8
200412,57.4
200512,58.5
200612,59.8
200712,58.5
200812,58.6
200912,57.4
201012,60.2
201112,59.5
201212,61.2
201312,58.8
201412,57.8
201512,59.2
201612,60.8
201712,59.3
201812,58.8
201912,58.4
202012,60.8
202112,60.2
202212,60.8
202312,60.9
