Wyoming January-December Maximum Temperature
Units: Degrees Fahrenheit
Missing: -99
Date,Value
197412,54.5
197512,52.0
197612,54.6
197712,55.2
197812,52.2
197912,53.0
198012,54.7
198112,56.7
198212,52.0
198312,52.9
198412,52.3
198512,52.4
198612,54.8
198712,55.7
198812,56.4
198912,54.3
199012,54.9
199112,54.4
199212,55.6
199312,51.2
199412,56.1
199512,54.0
199612,54.0
199712,53.8
199812,54.8
199912,56.4
200012,55.8
200112,56.4
200212,54.6
200312,55.9
200412,55.1
200512,56.0
200612,56.4
200712,56.5
200812,53.7
200912,53.8
201012,54.9
201112,53.8
201212,58.5
201312,54.5
201412,54.9
201512,57.1
201612,56.9
201712,56.0
201812,55.5
201912,52.8
202012,56.4
202112,56.9
202212,55.4
202312,54.7
