Utah January-December Maximum Temperature
Units: Degrees Fahrenheit
Missing: -99
Date,Value
197412,60.8
197512,58.3
197612,61.1
197712,62.2
197812,60.1
197912,59.5
198012,61.0
198112,62.5
198212,58.2
198312,59.1
198412,57.9
198512,59.4
198612,61.6
198712,60.9
198812,61.5
198912,61.9
199012,61.5
199112,59.9
199212,61.5
199312,59.2
199412,62.4
199512,61.9
199612,62.6
199712,60.6
199812,60.5
199912,62.5
200012,62.9
200112,63.0
200212,62.3
200312,63.5
200412,61.1
200512,61.9
200612,62.2
200712,63.3
200812,61.4
200912,61.5
201012,60.9
201112,60.4
201212,64.3
201312,60.5
201412,63.2
201512,63.3
201612,62.9
201712,63.7
201812,63.3
201912,60.2
202012,63.9
202112,63.7
202212,62.9
202312,61.0
