New York January-December Maximum Temperature
Units: Degrees Fahrenheit
Missing: -99
Date,Value
197412,54.2
197512,55.3
197612,53.5
197712,54.3
197812,53.2
197912,54.3
198012,53.7
198112,54.4
198212,54.8
198312,55.5
198412,55.1
198512,54.6
198612,54.7
198712,55.6
198812,55.2
198912,53.9
199012,57.2
199112,57.4
199212,53.4
199312,54.3
199412,54.7
199512,55.3
199612,54.0
199712,54.3
199812,58.0
199912,57.4
200012,54.6
200112,57.1
200212,56.7
200312,54.4
200412,54.9
200512,56.4
200612,57.1
200712,55.8
200812,55.8
200912,54.9
201012,56.8
201112,56.8
201212,58.8
201312,55.4
201412,54.3
201512,56.2
201612,58.0
201712,56.6
201812,55.5
201912,55.2
202012,57.6
202112,57.2
202212,57.1
202312,57.7
