Idaho January-December Maximum Temperature
Units: Degrees Fahrenheit
Missing: -99
Date,Value
197412,55.0
197512,52.0
197612,54.3
197712,54.8
197812,53.7
197912,54.6
198012,54.5
198112,56.0
198212,51.9
198312,53.5
198412,51.6
198512,51.7
198612,55.7
198712,57.1
198812,56.5
198912,54.5
199012,55.5
199112,54.9
199212,57.1
199312,52.2
199412,56.4
199512,54.9
199612,54.8
199712,54.7
199812,55.5
199912,55.7
200012,55.8
200112,56.5
200212,55.0
200312,57.3
200412,55.6
200512,55.5
200612,56.3
200712,57.1
200812,54.7
200912,54.7
201012,54.7
201112,54.0
201212,57.3
201312,55.8
201412,56.8
201512,58.3
201612,56.8
201712,55.8
201812,56.2
201912,54.4
202012,56.5
202112,57.4
202212,55.7
202312,55.4
