Tennessee January-December Maximum Temperature
Units: Degrees Fahrenheit
Missing: -99
Date,Value
197412,68.8
197512,68.8
197612,67.6
197712,68.8
197812,67.7
197912,66.6
198012,68.8
198112,68.2
198212,68.7
198312,67.8
198412,68.9
198512,68.1
198612,70.1
198712,70.1
198812,69.0
198912,67.3
199012,71.1
199112,69.8
199212,67.6
199312,68.1
199412,68.8
199512,68.7
199612,67.5
199712,67.6
199812,70.8
199912,71.4
200012,69.5
200112,69.6
200212,69.6
200312,68.1
200412,69.0
200512,69.9
200612,70.3
200712,71.9
200812,69.1
200912,68.1
201012,69.2
201112,69.9
201212,71.9
201312,67.4
201412,67.5
201512,69.7
201612,71.7
201712,70.8
201812,69.2
201912,70.7
202012,69.7
202112,69.7
202212,70.0
202312,71.1
