Utah January-December Heating Degree Days
Units: Fahrenheit Degree-Days
Missing: -9999
Date,Value
197412,7358
197512,8040
197612,7517
197712,7067
197812,7312
197912,7652
198012,7105
198112,6645
198212,7949
198312,7333
198412,8226
198512,7962
198612,6923
198712,7007
198812,7197
198912,7241
199012,7139
199112,7497
199212,6823
199312,7713
199412,6861
199512,6861
199612,6975
199712,7231
199812,7203
199912,6841
200012,6748
200112,6783
200212,7318
200312,6602
200412,7078
200512,6908
200612,7002
200712,6813
200812,7454
200912,7262
201012,7171
201112,7507
201212,6383
201312,7486
201412,6510
201512,6286
201612,6549
201712,6641
201812,6725
201912,7436
202012,6693
202112,6551
202212,7019
202312,7169
