Tennessee January-December Heating Degree Days
Units: Fahrenheit Degree-Days
Missing: -9999
Date,Value
197412,3669
197512,3821
197612,4387
197712,4298
197812,4554
197912,4386
198012,4342
198112,4265
198212,3864
198312,4342
198412,3900
198512,4048
198612,3711
198712,3881
198812,4304
198912,4152
199012,3308
199112,3564
199212,3899
199312,4172
199412,3808
199512,4053
199612,4233
199712,4048
199812,3347
199912,3494
200012,3931
200112,3696
200212,3782
200312,3906
200412,3600
200512,3717
200612,3566
200712,3497
200812,3972
200912,3907
201012,4294
201112,3673
201212,3190
201312,4040
201412,4284
201512,3569
201612,3437
201712,3167
201812,3844
201912,3483
202012,3432
202112,3503
202212,3820
202312,3154
