Pennsylvania January-December Heating Degree Days
Units: Fahrenheit Degree-Days
Missing: -9999
Date,Value
197412,5945
197512,5856
197612,6425
197712,6216
197812,6654
197912,6201
198012,6411
198112,6310
198212,6080
198312,6021
198412,6029
198512,5851
198612,5883
198712,5878
198812,6298
198912,6323
199012,5151
199112,5392
199212,6124
199312,6115
199412,6165
199512,6094
199612,6263
199712,6032
199812,4930
199912,5577
200012,5909
200112,5508
200212,5531
200312,6150
200412,5759
200512,5873
200612,5190
200712,5661
200812,5800
200912,5864
201012,5625
201112,5458
201212,5011
201312,5832
201412,6290
201512,5705
201612,5375
201712,5253
201812,5760
201912,5590
202012,5186
202112,5231
202212,5707
202312,4939
