Arizona January-December Heating Degree Days
Units: Fahrenheit Degree-Days
Missing: -9999
Date,Value
197412,2282
197512,2498
197612,2166
197712,2018
197812,2161
197912,2372
198012,1892
198112,1782
198212,2248
198312,2231
198412,2192
198512,2217
198612,1787
198712,2259
198812,2025
198912,1851
199012,2163
199112,2142
199212,2176
199312,2061
199412,2118
199512,1811
199612,1716
199712,2005
199812,2255
199912,1823
200012,1945
200112,2084
200212,1968
200312,1857
200412,2009
200512,1860
200612,1909
200712,1929
200812,1970
200912,1864
201012,2005
201112,2152
201212,1750
201312,2063
201412,1578
201512,1778
201612,1624
201712,1473
201812,1733
201912,2087
202012,1834
202112,1723
202212,2061
202312,2063
