Montana January-December Heating Degree Days
Units: Fahrenheit Degree-Days
Missing: -9999
Date,Value
197412,8640
197512,9703
197612,8614
197712,8910
197812,9630
197912,9291
198012,8741
198112,8202
198212,9640
198312,8910
198412,9027
198512,9814
198612,8420
198712,8018
198812,8196
198912,9119
199012,8601
199112,8607
199212,8171
199312,9448
199412,8421
199512,8784
199612,9544
199712,8774
199812,8276
199912,8112
200012,8651
200112,8270
200212,8989
200312,8327
200412,8312
200512,8455
200612,8106
200712,8199
200812,8959
200912,8948
201012,8712
201112,8868
201212,8008
201312,8569
201412,8613
201512,7708
201612,7890
201712,8448
201812,8739
201912,9290
202012,8300
202112,8203
202212,8821
202312,8189
