Illinois January-December Heating Degree Days
Units: Fahrenheit Degree-Days
Missing: -9999
Date,Value
197412,6282
197512,6252
197612,6825
197712,6560
197812,7132
197912,7093
198012,6711
198112,6295
198212,6654
198312,6447
198412,6340
198512,6654
198612,6050
198712,5665
198812,6493
198912,6766
199012,5617
199112,5920
199212,6110
199312,6587
199412,6195
199512,6588
199612,6893
199712,6531
199812,5167
199912,5824
200012,6130
200112,5740
200212,6002
200312,6287
200412,5918
200512,5931
200612,5535
200712,5940
200812,6652
200912,6396
201012,6105
201112,6043
201212,5148
201312,6612
201412,7164
201512,6004
201612,5544
201712,5543
201812,6427
201912,6430
202012,5774
202112,5684
202212,6325
202312,5315
