New York January-December Heating Degree Days
Units: Fahrenheit Degree-Days
Missing: -9999
Date,Value
197412,6451
197512,6138
197612,6767
197712,6457
197812,6948
197912,6382
198012,6750
198112,6504
198212,6474
198312,6211
198412,6271
198512,6281
198612,6221
198712,6215
198812,6527
198912,6650
199012,5538
199112,5646
199212,6546
199312,6517
199412,6477
199512,6311
199612,6492
199712,6365
199812,5334
199912,5808
200012,6292
200112,5767
200212,5792
200312,6551
200412,6222
200512,6222
200612,5463
200712,6063
200812,6020
200912,6216
201012,5719
201112,5743
201212,5158
201312,6081
201412,6379
201512,6060
201612,5540
201712,5605
201812,6038
201912,6125
202012,5476
202112,5517
202212,5849
202312,5222
