Illinois August Palmer Hydrological Drought Index (PHDI)
Missing: -99
Date,Value
197408,3.25
197508,2.39
197608,-1.34
197708,-1.21
197808,1.23
197908,1.99
198008,-0.86
198108,3.71
198208,3.04
198308,1.29
198408,-1.74
198508,1.99
198608,0.94
198708,-1.38
198808,-4.13
198908,-1.51
199008,2.92
199108,-2.59
199208,-1.22
199308,4.69
199408,1.85
199508,1.19
199608,1.48
199708,-0.04
199808,2.09
199908,0.77
200008,1.75
200108,0.37
200208,1.91
200308,-0.87
200408,1.66
200508,-2.90
200608,-1.97
200708,-1.00
200808,2.95
200908,4.95
201008,4.00
201108,2.38
201208,-4.28
201308,1.76
201408,1.96
201508,3.56
201608,3.71
201708,1.57
201808,1.76
201908,4.15
202008,3.09
202108,2.01
202208,1.54
202308,-1.22
