Vermont August Palmer Hydrological Drought Index (PHDI)
Missing: -99
Date,Value
197408,3.27
197508,-0.66
197608,4.66
197708,-1.19
197808,1.12
197908,-1.29
198008,-2.66
198108,1.36
198208,0.75
198308,1.73
198408,2.52
198508,-1.34
198608,2.15
198708,-1.20
198808,-1.31
198908,1.47
199008,3.34
199108,-1.18
199208,-0.86
199308,-1.05
199408,1.60
199508,-2.67
199608,3.27
199708,2.47
199808,3.26
199908,-3.02
200008,2.85
200108,-2.83
200208,0.74
200308,0.61
200408,2.95
200508,1.04
200608,4.35
200708,2.68
200808,5.23
200908,3.87
201008,1.28
201108,6.13
201208,-2.12
201308,2.70
201408,2.34
201508,1.24
201608,-1.09
201708,1.81
201808,-1.18
201908,2.24
202008,-1.40
202108,-1.29
202208,-1.36
202308,4.06
