Missouri August Palmer Hydrological Drought Index (PHDI)
Missing: -99
Date,Value
197408,2.73
197508,1.60
197608,-1.56
197708,-1.70
197808,1.56
197908,1.88
198008,-3.29
198108,3.25
198208,3.54
198308,0.86
198408,-1.22
198508,3.41
198608,0.96
198708,-0.82
198808,-2.39
198908,1.01
199008,2.43
199108,-1.77
199208,1.15
199308,4.76
199408,2.79
199508,2.97
199608,1.12
199708,1.58
199808,2.35
199908,0.77
200008,-2.07
200108,1.00
200208,1.37
200308,-1.45
200408,2.35
200508,-1.20
200608,-2.25
200708,-0.77
200808,4.33
200908,4.19
201008,3.59
201108,1.88
201208,-4.31
201308,2.18
201408,0.69
201508,3.80
201608,3.18
201708,2.36
201808,-1.30
201908,4.66
202008,3.62
202108,2.50
202208,1.10
202308,-1.12
