Kentucky August Palmer Hydrological Drought Index (PHDI)
Missing: -99
Date,Value
197408,2.89
197508,2.32
197608,1.48
197708,1.36
197808,1.83
197908,4.73
198008,1.06
198108,1.23
198208,1.10
198308,-1.97
198408,0.66
198508,1.19
198608,-2.79
198708,-2.49
198808,-3.53
198908,3.41
199008,1.29
199108,-1.89
199208,1.64
199308,-0.78
199408,1.33
199508,-0.78
199608,1.79
199708,3.01
199808,2.11
199908,-3.47
200008,-1.58
200108,-1.21
200208,-1.51
200308,3.15
200408,2.98
200508,-0.57
200608,-1.35
200708,-3.54
200808,-1.04
200908,2.25
201008,0.69
201108,2.19
201208,-2.59
201308,2.69
201408,2.05
201508,3.54
201608,3.31
201708,1.28
201808,2.69
201908,4.63
202008,4.54
202108,3.54
202208,2.94
202308,1.14
