North Dakota January-December Minimum Temperature
Units: Degrees Fahrenheit
Missing: -99
Date,Value
197412,28.0
197512,28.4
197612,28.4
197712,29.5
197812,26.7
197912,25.8
198012,29.0
198112,31.3
198212,26.7
198312,30.4
198412,29.7
198512,26.5
198612,30.6
198712,33.4
198812,29.5
198912,27.2
199012,29.9
199112,30.9
199212,29.9
199312,27.3
199412,28.7
199512,29.0
199612,25.6
199712,29.4
199812,32.6
199912,31.8
200012,29.5
200112,30.8
200212,29.7
200312,29.0
200412,29.1
200512,31.2
200612,32.1
200712,30.1
200812,27.3
200912,27.7
201012,30.4
201112,30.1
201212,32.1
201312,28.0
201412,28.0
201512,31.6
201612,33.3
201712,30.5
201812,28.7
201912,27.7
202012,30.6
202112,31.4
202212,28.1
202312,31.0
