Texas January-December Minimum Temperature
Units: Degrees Fahrenheit
Missing: -99
Date,Value
197412,52.1
197512,51.1
197612,50.2
197712,52.6
197812,51.8
197912,50.7
198012,52.3
198112,53.1
198212,52.6
198312,51.2
198412,52.5
198512,52.5
198612,53.8
198712,51.6
198812,51.3
198912,51.6
199012,53.4
199112,53.1
199212,52.7
199312,51.9
199412,53.3
199512,52.8
199612,52.5
199712,52.2
199812,54.8
199912,53.6
200012,54.1
200112,53.8
200212,53.1
200312,53.3
200412,54.0
200512,53.5
200612,54.1
200712,53.2
200812,52.3
200912,53.0
201012,52.7
201112,53.8
201212,54.9
201312,52.6
201412,52.6
201512,54.2
201612,55.2
201712,54.9
201812,53.9
201912,53.8
202012,54.2
202112,54.1
202212,53.5
202312,55.6
