Pennsylvania January-December Minimum Temperature
Units: Degrees Fahrenheit
Missing: -99
Date,Value
197412,37.8
197512,39.0
197612,36.0
197712,37.5
197812,36.1
197912,37.5
198012,36.9
198112,37.3
198212,37.4
198312,38.4
198412,38.1
198512,38.1
198612,38.8
198712,38.9
198812,37.2
198912,37.5
199012,40.4
199112,39.9
199212,38.0
199312,38.0
199412,37.2
199512,38.1
199612,37.8
199712,37.7
199812,41.6
199912,39.1
200012,38.2
200112,39.3
200212,39.8
200312,38.2
200412,39.2
200512,39.0
200612,40.6
200712,38.9
200812,38.4
200912,38.4
201012,39.8
201112,40.5
201212,41.4
201312,39.2
201412,37.2
201512,38.9
201612,40.2
201712,40.6
201812,40.5
201912,39.8
202012,41.0
202112,41.2
202212,38.9
202312,41.1
