Maine January-December Minimum Temperature
Units: Degrees Fahrenheit
Missing: -99
Date,Value
197412,29.5
197512,30.3
197612,29.1
197712,30.5
197812,28.5
197912,32.5
198012,29.4
198112,32.0
198212,29.2
198312,32.2
198412,31.1
198512,29.3
198612,29.5
198712,30.7
198812,30.6
198912,28.6
199012,32.3
199112,31.1
199212,29.7
199312,29.2
199412,30.1
199512,30.5
199612,31.4
199712,29.6
199812,33.7
199912,33.3
200012,31.0
200112,31.8
200212,31.6
200312,30.2
200412,30.3
200512,31.8
200612,34.5
200712,30.4
200812,31.5
200912,30.8
201012,35.2
201112,33.0
201212,33.8
201312,32.1
201412,31.2
201512,30.8
201612,33.0
201712,32.3
201812,31.7
201912,30.6
202012,33.4
202112,34.3
202212,32.9
202312,35.0
