Washington January-December Minimum Temperature
Units: Degrees Fahrenheit
Missing: -99
Date,Value
197412,36.8
197512,35.7
197612,36.0
197712,36.4
197812,36.5
197912,36.3
198012,36.8
198112,37.6
198212,35.8
198312,37.4
198412,35.9
198512,33.9
198612,37.8
198712,37.9
198812,37.3
198912,36.9
199012,37.6
199112,37.5
199212,38.8
199312,36.2
199412,38.0
199512,38.0
199612,36.0
199712,37.8
199812,39.1
199912,37.3
200012,36.6
200112,37.2
200212,37.0
200312,38.2
200412,38.7
200512,37.5
200612,37.5
200712,37.1
200812,35.9
200912,36.4
201012,38.0
201112,36.1
201212,37.5
201312,37.5
201412,38.8
201512,39.9
201612,39.2
201712,37.2
201812,38.4
201912,37.2
202012,38.3
202112,38.4
202212,37.3
202312,38.8
