Arizona January-December Minimum Temperature
Units: Degrees Fahrenheit
Missing: -99
Date,Value
197412,45.1
197512,43.3
197612,44.5
197712,45.9
197812,46.3
197912,44.4
198012,46.0
198112,47.3
198212,45.4
198312,46.1
198412,45.6
198512,45.7
198612,46.7
198712,45.4
198812,45.9
198912,46.2
199012,45.7
199112,45.4
199212,46.1
199312,45.9
199412,46.4
199512,46.8
199612,47.4
199712,46.5
199812,45.3
199912,45.9
200012,47.3
200112,46.9
200212,46.3
200312,47.6
200412,46.6
200512,47.2
200612,46.6
200712,47.3
200812,46.3
200912,46.6
201012,46.5
201112,45.9
201212,47.4
201312,46.3
201412,48.0
201512,48.0
201612,47.9
201712,48.5
201812,48.0
201912,46.4
202012,47.5
202112,47.8
202212,46.9
202312,46.4
