Wyoming January-December Minimum Temperature
Units: Degrees Fahrenheit
Missing: -99
Date,Value
197412,28.0
197512,26.9
197612,28.0
197712,28.8
197812,26.6
197912,27.0
198012,29.2
198112,30.7
198212,27.6
198312,28.9
198412,27.5
198512,26.0
198612,29.8
198712,29.3
198812,29.2
198912,28.1
199012,28.8
199112,29.1
199212,29.4
199312,26.5
199412,29.7
199512,29.3
199612,28.1
199712,28.6
199812,30.3
199912,30.0
200012,29.3
200112,30.0
200212,28.1
200312,30.2
200412,29.7
200512,29.7
200612,29.9
200712,30.1
200812,27.6
200912,28.1
201012,29.0
201112,28.4
201212,31.1
201312,28.9
201412,29.4
201512,31.3
201612,30.9
201712,30.4
201812,29.4
201912,27.8
202012,29.1
202112,30.4
202212,28.5
202312,29.4
