Tennessee January-December Minimum Temperature
Units: Degrees Fahrenheit
Missing: -99
Date,Value
197412,46.5
197512,46.8
197612,43.4
197712,45.8
197812,44.7
197912,45.1
198012,45.6
198112,45.1
198212,46.5
198312,45.5
198412,46.1
198512,46.4
198612,47.6
198712,46.6
198812,44.5
198912,45.9
199012,47.8
199112,48.4
199212,46.4
199312,46.2
199412,46.5
199512,46.2
199612,45.6
199712,46.0
199812,49.5
199912,47.2
200012,46.5
200112,46.9
200212,47.8
200312,46.9
200412,48.0
200512,47.6
200612,47.5
200712,48.1
200812,46.2
200912,47.1
201012,46.7
201112,47.9
201212,48.8
201312,46.8
201412,45.8
201512,48.3
201612,48.9
201712,49.1
201812,49.0
201912,49.0
202012,48.9
202112,48.4
202212,47.1
202312,48.8
