Wisconsin January-December Minimum Temperature
Units: Degrees Fahrenheit
Missing: -99
Date,Value
197412,31.8
197512,32.1
197612,29.4
197712,32.4
197812,30.2
197912,30.2
198012,31.7
198112,33.0
198212,31.2
198312,33.9
198412,33.1
198512,30.9
198612,33.2
198712,35.9
198812,31.9
198912,30.1
199012,33.8
199112,33.4
199212,33.1
199312,32.1
199412,32.5
199512,32.9
199612,30.2
199712,32.8
199812,37.2
199912,34.8
200012,33.5
200112,35.0
200212,34.7
200312,32.4
200412,33.2
200512,34.6
200612,35.9
200712,34.4
200812,31.1
200912,32.0
201012,35.1
201112,34.3
201212,36.6
201312,31.6
201412,30.2
201512,34.7
201612,36.6
201712,34.9
201812,33.3
201912,32.5
202012,34.9
202112,35.4
202212,32.7
202312,36.3
