Michigan January-December Minimum Temperature
Units: Degrees Fahrenheit
Missing: -99
Date,Value
197412,33.3
197512,34.7
197612,31.8
197712,33.9
197812,32.0
197912,32.6
198012,33.1
198112,34.1
198212,33.2
198312,35.2
198412,34.3
198512,33.7
198612,34.7
198712,36.8
198812,33.8
198912,32.2
199012,35.5
199112,35.8
199212,34.0
199312,33.7
199412,33.5
199512,34.5
199612,32.8
199712,33.9
199812,38.2
199912,35.9
200012,35.0
200112,37.1
200212,36.0
200312,33.7
200412,34.7
200512,35.9
200612,37.4
200712,35.9
200812,34.0
200912,33.8
201012,37.3
201112,36.0
201212,38.2
201312,34.4
201412,32.1
201512,35.0
201612,37.7
201712,36.8
201812,35.7
201912,34.5
202012,37.0
202112,37.6
202212,35.3
202312,38.0
