Maryland January-December Minimum Temperature
Units: Degrees Fahrenheit
Missing: -99
Date,Value
197412,43.9
197512,44.9
197612,42.5
197712,43.6
197812,42.4
197912,43.3
198012,43.3
198112,42.9
198212,43.4
198312,44.1
198412,44.3
198512,44.6
198612,44.3
198712,44.3
198812,43.0
198912,43.9
199012,46.1
199112,45.9
199212,43.8
199312,44.2
199412,43.9
199512,44.3
199612,43.7
199712,43.7
199812,46.8
199912,45.0
200012,43.9
200112,44.7
200212,45.8
200312,44.6
200412,45.6
200512,45.2
200612,46.2
200712,45.3
200812,45.0
200912,45.0
201012,45.8
201112,46.6
201212,47.3
201312,45.2
201412,43.6
201512,45.4
201612,46.4
201712,46.9
201812,46.8
201912,46.7
202012,47.5
202112,47.0
202212,45.4
202312,46.9
