Indiana January-December Minimum Temperature
Units: Degrees Fahrenheit
Missing: -99
Date,Value
197412,41.4
197512,42.1
197612,38.7
197712,40.7
197812,38.7
197912,39.0
198012,40.3
198112,40.6
198212,40.4
198312,41.7
198412,41.3
198512,40.9
198612,42.5
198712,42.8
198812,39.9
198912,40.1
199012,43.1
199112,43.7
199212,41.6
199312,41.4
199412,41.0
199512,41.1
199612,40.1
199712,40.7
199812,45.1
199912,42.1
200012,41.2
200112,42.9
200212,43.0
200312,41.0
200412,42.3
200512,42.7
200612,43.5
200712,42.8
200812,40.7
200912,41.4
201012,42.1
201112,43.3
201212,44.1
201312,41.3
201412,39.3
201512,42.1
201612,44.2
201712,43.8
201812,43.0
201912,42.4
202012,43.3
202112,43.5
202212,41.6
202312,43.8
