New Mexico January-December Minimum Temperature
Units: Degrees Fahrenheit
Missing: -99
Date,Value
197412,37.6
197512,36.0
197612,36.4
197712,38.6
197812,38.9
197912,36.8
198012,38.4
198112,39.4
198212,38.3
198312,38.3
198412,38.0
198512,38.3
198612,39.3
198712,37.1
198812,37.6
198912,38.2
199012,38.5
199112,38.1
199212,38.0
199312,38.3
199412,39.2
199512,39.1
199612,39.4
199712,38.5
199812,39.2
199912,38.7
200012,39.9
200112,39.5
200212,39.1
200312,40.1
200412,39.2
200512,39.9
200612,39.5
200712,39.2
200812,38.2
200912,38.9
201012,39.2
201112,38.9
201212,40.1
201312,38.7
201412,39.8
201512,40.7
201612,40.5
201712,41.1
201812,40.3
201912,39.7
202012,40.4
202112,40.3
202212,39.5
202312,40.2
