Montana August Palmer Drought Severity Index (PDSI)
Missing: -99
Date,Value
197408,0.84
197508,4.65
197608,4.08
197708,0.13
197808,3.61
197908,-1.66
198008,-2.90
198108,-0.16
198208,2.96
198308,1.57
198408,-1.25
198508,0.64
198608,1.31
198708,1.31
198808,-7.25
198908,1.17
199008,-0.29
199108,-0.24
199208,-2.32
199308,5.25
199408,-1.78
199508,3.16
199608,2.09
199708,4.36
199808,-0.04
199908,1.52
200008,-3.91
200108,-5.85
200208,-4.03
200308,-3.63
200408,-3.84
200508,0.51
200608,-2.51
200708,-1.75
200808,0.94
200908,0.72
201008,3.04
201108,-0.22
201208,-3.03
201308,1.28
201408,2.86
201508,-2.07
201608,-2.41
201708,-3.58
201808,-0.44
201908,1.71
202008,-0.67
202108,-4.18
202208,-3.39
202308,-1.88
