Maine August Palmer Drought Severity Index (PDSI)
Missing: -99
Date,Value
197408,3.16
197508,-1.77
197608,3.75
197708,1.62
197808,-2.16
197908,-0.49
198008,-1.81
198108,1.65
198208,-0.49
198308,-0.67
198408,-0.64
198508,0.51
198608,1.74
198708,-2.05
198808,1.09
198908,1.09
199008,1.40
199108,1.85
199208,0.62
199308,-1.30
199408,-0.56
199508,-2.43
199608,3.19
199708,0.45
199808,-0.34
199908,-2.56
200008,-0.45
200108,-3.62
200208,-2.77
200308,-2.16
200408,1.83
200508,2.47
200608,4.52
200708,2.64
200808,4.14
200908,4.96
201008,-1.66
201108,4.27
201208,1.05
201308,2.75
201408,2.83
201508,0.96
201608,-0.72
201708,-0.89
201808,-0.90
201908,2.44
202008,-1.76
202108,0.01
202208,0.74
202308,3.99
