California August Palmer Drought Severity Index (PDSI)
Missing: -99
Date,Value
197408,-0.48
197508,1.25
197608,-3.19
197708,0.34
197808,2.32
197908,0.37
198008,-0.16
198108,-2.64
198208,3.07
198308,6.45
198408,0.50
198508,-3.27
198608,-1.09
198708,-3.40
198808,-1.32
198908,-2.08
199008,-2.54
199108,-1.30
199208,-2.86
199308,2.89
199408,-2.41
199508,5.71
199608,2.16
199708,-2.86
199808,6.60
199908,0.52
200008,-0.79
200108,-2.89
200208,-3.28
200308,-0.01
200408,-3.23
200508,4.08
200608,-1.10
200708,-4.42
200808,-4.20
200908,-3.28
201008,1.53
201108,3.50
201208,-1.58
201308,-3.23
201408,-6.35
201508,-4.75
201608,-2.55
201708,-0.98
201808,-2.71
201908,-0.34
202008,-1.83
202108,-6.87
202208,-4.79
202308,-0.24
