Maine January-December Palmer Z-Index
Missing: -99
Date,Value
197412,0.37
197512,-0.26
197612,1.21
197712,0.79
197812,-0.88
197912,0.77
198012,-0.57
198112,0.84
198212,-0.53
198312,1.29
198412,0.04
198512,-0.61
198612,0.31
198712,-0.53
198812,-0.55
198912,-0.05
199012,0.99
199112,0.16
199212,-0.43
199312,0.12
199412,-0.16
199512,-0.23
199612,1.25
199712,-0.19
199812,0.24
199912,0.09
200012,0.09
200112,-2.01
200212,-0.20
200312,0.28
200412,-0.26
200512,2.04
200612,0.97
200712,0.55
200812,1.73
200912,0.92
201012,0.40
201112,0.90
201212,0.28
201312,0.48
201412,0.81
201512,0.00
201612,-0.38
201712,0.02
201812,0.30
201912,0.97
202012,-0.59
202112,-0.62
202212,0.70
202312,1.27
