Utah January-December Palmer Z-Index
Missing: -99
Date,Value
197412,-1.05
197512,0.75
197612,-0.96
197712,-1.79
197812,1.03
197912,0.31
198012,1.46
198112,-0.43
198212,1.77
198312,2.44
198412,1.52
198512,0.80
198612,0.59
198712,-0.22
198812,-0.52
198912,-1.62
199012,-1.35
199112,-0.21
199212,-0.73
199312,1.16
199412,-0.56
199512,1.24
199612,-0.34
199712,1.37
199812,1.48
199912,-0.14
200012,-0.73
200112,-0.76
200212,-1.70
200312,-1.27
200412,0.23
200512,1.46
200612,-0.18
200712,-1.22
200812,-0.35
200912,-0.58
201012,0.87
201112,1.37
201212,-1.69
201312,-0.69
201412,-0.83
201512,-0.59
201612,-0.36
201712,-0.25
201812,-1.56
201912,1.42
202012,-1.83
202112,-1.13
202212,-1.10
202312,0.74
