Washington January-December Palmer Z-Index
Missing: -99
Date,Value
197412,0.39
197512,0.90
197612,-0.61
197712,0.01
197812,-0.25
197912,-0.58
198012,0.35
198112,0.55
198212,0.43
198312,1.02
198412,0.74
198512,-1.07
198612,-0.25
198712,-1.09
198812,-0.23
198912,-0.63
199012,0.77
199112,0.00
199212,-1.06
199312,-0.33
199412,-0.26
199512,0.62
199612,1.19
199712,1.26
199812,0.16
199912,0.64
200012,-0.65
200112,-0.24
200212,-0.69
200312,-0.49
200412,-0.60
200512,-0.28
200612,0.26
200712,-0.41
200812,-0.55
200912,-0.35
201012,0.80
201112,0.41
201212,1.22
201312,-0.34
201412,0.44
201512,-0.83
201612,0.05
201712,0.34
201812,-0.65
201912,-0.95
202012,0.08
202112,-0.66
202212,0.13
202312,-1.15
