Utah January-December Cooling Degree Days
Units: Fahrenheit Degree-Days
Missing: -9999
Date,Value
197412,449
197512,338
197612,374
197712,463
197812,366
197912,439
198012,391
198112,513
198212,378
198312,381
198412,385
198512,449
198612,445
198712,386
198812,577
198912,488
199012,529
199112,461
199212,442
199312,242
199412,657
199512,388
199612,548
199712,436
199812,482
199912,427
200012,633
200112,652
200212,609
200312,687
200412,433
200512,467
200612,576
200712,693
200812,522
200912,457
201012,462
201112,486
201212,643
201312,606
201412,505
201512,559
201612,596
201712,624
201812,692
201912,508
202012,653
202112,739
202212,700
202312,550
