South Carolina January-December Cooling Degree Days
Units: Fahrenheit Degree-Days
Missing: -9999
Date,Value
197412,1624
197512,1805
197612,1442
197712,1987
197812,1841
197912,1593
198012,1965
198112,1754
198212,1723
198312,1754
198412,1702
198512,1852
198612,2096
198712,1931
198812,1676
198912,1701
199012,1987
199112,1941
199212,1571
199312,2001
199412,1673
199512,1884
199612,1752
199712,1598
199812,2156
199912,1844
200012,1876
200112,1748
200212,2067
200312,1738
200412,1946
200512,1937
200612,1855
200712,2069
200812,1860
200912,1875
201012,2297
201112,2153
201212,1980
201312,1686
201412,1869
201512,2144
201612,2308
201712,2052
201812,2258
201912,2300
202012,1957
202112,1868
202212,1991
202312,1827
