Kansas January-December Cooling Degree Days
Units: Fahrenheit Degree-Days
Missing: -9999
Date,Value
197412,1304
197512,1358
197612,1301
197712,1587
197812,1607
197912,1296
198012,1907
198112,1400
198212,1295
198312,1592
198412,1415
198512,1274
198612,1514
198712,1443
198812,1571
198912,1139
199012,1474
199112,1609
199212,1002
199312,1232
199412,1373
199512,1282
199612,1256
199712,1264
199812,1689
199912,1347
200012,1680
200112,1581
200212,1566
200312,1430
200412,1210
200512,1526
200612,1578
200712,1585
200812,1269
200912,1156
201012,1665
201112,1774
201212,1825
201312,1375
201412,1341
201512,1514
201612,1635
201712,1406
201812,1698
201912,1464
202012,1395
202112,1590
202212,1671
202312,1596
