Indiana January-December Cooling Degree Days
Units: Fahrenheit Degree-Days
Missing: -9999
Date,Value
197412,705
197512,891
197612,669
197712,1010
197812,860
197912,714
198012,1010
198112,789
198212,761
198312,1089
198412,835
198512,788
198612,919
198712,1056
198812,1073
198912,758
199012,735
199112,1117
199212,551
199312,859
199412,760
199512,1024
199612,753
199712,680
199812,1021
199912,990
200012,793
200112,857
200212,1085
200312,737
200412,761
200512,1062
200612,838
200712,1106
200812,824
200912,687
201012,1171
201112,1027
201212,1141
201312,832
201412,746
201512,876
201612,1107
201712,838
201812,1173
201912,1006
202012,919
202112,1028
202212,986
202312,845
