Connecticut January-December Cooling Degree Days
Units: Fahrenheit Degree-Days
Missing: -9999
Date,Value
197412,435
197512,483
197612,442
197712,466
197812,402
197912,477
198012,567
198112,502
198212,371
198312,593
198412,500
198512,413
198612,371
198712,489
198812,602
198912,477
199012,527
199112,611
199212,322
199312,594
199412,631
199512,594
199612,466
199712,441
199812,582
199912,707
200012,360
200112,570
200212,619
200312,557
200412,477
200512,751
200612,599
200712,564
200812,571
200912,444
201012,786
201112,712
201212,702
201312,644
201412,529
201512,715
201612,796
201712,592
201812,822
201912,666
202012,772
202112,706
202212,774
202312,638
