Maine January-December Cooling Degree Days
Units: Fahrenheit Degree-Days
Missing: -9999
Date,Value
197412,164
197512,224
197612,182
197712,151
197812,183
197912,187
198012,207
198112,179
198212,132
198312,241
198412,238
198512,161
198612,93
198712,137
198812,257
198912,164
199012,239
199112,235
199212,108
199312,204
199412,277
199512,263
199612,161
199712,186
199812,218
199912,337
200012,121
200112,264
200212,253
200312,246
200412,159
200512,268
200612,262
200712,180
200812,220
200912,161
201012,305
201112,262
201212,291
201312,262
201412,234
201512,253
201612,293
201712,215
201812,334
201912,255
202012,312
202112,305
202212,336
202312,297
