North Carolina January-December Cooling Degree Days
Units: Fahrenheit Degree-Days
Missing: -9999
Date,Value
197412,1127
197512,1353
197612,1069
197712,1508
197812,1345
197912,1134
198012,1481
198112,1269
198212,1245
198312,1354
198412,1257
198512,1331
198612,1536
198712,1522
198812,1282
198912,1285
199012,1447
199112,1508
199212,1148
199312,1549
199412,1256
199512,1393
199612,1284
199712,1151
199812,1621
199912,1373
200012,1336
200112,1258
200212,1572
200312,1301
200412,1438
200512,1531
200612,1365
200712,1626
200812,1396
200912,1381
201012,1832
201112,1651
201212,1511
201312,1272
201412,1387
201512,1638
201612,1765
201712,1536
201812,1808
201912,1808
202012,1463
202112,1490
202212,1531
202312,1366
